opcode,candidate,evidence_status,receiver_handled,receiver_target_va,family,record_count,recording_count,payload_length_histogram,static_copy_bytes,request_payload_bytes,formatter_payload_bytes,field_evidence,unresolved,validation_plan_id,offline_next,runtime_scenario,negative_control,pass_criterion,source_evidence
0x0448,ActionRequestActivateItem,요청 직렬화 클래스 연결,False,,아이템·인벤토리·재능·빌드,11711,55,"{""6"": 11711}",,4,4,요청 formatter의 opcode 상수와 직렬화 payload 길이 확인: 4B. 바깥 VGR framing과 구별,요청 생성/전송과 서버 수락·실제 행동 성공은 별개. 변형 조건: object+0x24 mode 3,V06,"item/talent/slot/stack/recipe 참조와 생성자→apply, 금액 차감·지급·거절 사유 소비 경로를 추적한다.",대상 ActionRequestActivateItem: 부품 구매→조합→판매→소모품 사용→슬롯 이동을 각각 분리한다. 재능과 추천 빌드는 지원 모드에서 장착/해제/변경한다. 실제 송신 bytes와 수신/리플레이 방향을 독립 확인한다.,돈 부족·슬롯 가득·상점 밖·쿨다운 중 사용·잘못된 재능 모드의 거절을 대조한다.,아이템/슬롯/수량과 실제 인벤토리·금액 변화가 일치하며 요청/지급/소비/거절을 중복 집계하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0448)
0x0449,ActionRequestActivateItem,요청 직렬화 클래스 연결,False,,아이템·인벤토리·재능·빌드,31,14,"{""14"": 31}",,8,8,요청 formatter의 opcode 상수와 직렬화 payload 길이 확인: 8B. 바깥 VGR framing과 구별,요청 생성/전송과 서버 수락·실제 행동 성공은 별개. 변형 조건: object+0x24 mode 0,V06,"item/talent/slot/stack/recipe 참조와 생성자→apply, 금액 차감·지급·거절 사유 소비 경로를 추적한다.",대상 ActionRequestActivateItem: 부품 구매→조합→판매→소모품 사용→슬롯 이동을 각각 분리한다. 재능과 추천 빌드는 지원 모드에서 장착/해제/변경한다. 실제 송신 bytes와 수신/리플레이 방향을 독립 확인한다.,돈 부족·슬롯 가득·상점 밖·쿨다운 중 사용·잘못된 재능 모드의 거절을 대조한다.,아이템/슬롯/수량과 실제 인벤토리·금액 변화가 일치하며 요청/지급/소비/거절을 중복 집계하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0449)
0x044a,ActionRequestActivateItem,요청 직렬화 클래스 연결,False,,아이템·인벤토리·재능·빌드,6084,54,"{""22"": 6084}",,16,16,요청 formatter의 opcode 상수와 직렬화 payload 길이 확인: 16B. 바깥 VGR framing과 구별,요청 생성/전송과 서버 수락·실제 행동 성공은 별개. 변형 조건: object+0x24 mode 1,V06,"item/talent/slot/stack/recipe 참조와 생성자→apply, 금액 차감·지급·거절 사유 소비 경로를 추적한다.",대상 ActionRequestActivateItem: 부품 구매→조합→판매→소모품 사용→슬롯 이동을 각각 분리한다. 재능과 추천 빌드는 지원 모드에서 장착/해제/변경한다. 실제 송신 bytes와 수신/리플레이 방향을 독립 확인한다.,돈 부족·슬롯 가득·상점 밖·쿨다운 중 사용·잘못된 재능 모드의 거절을 대조한다.,아이템/슬롯/수량과 실제 인벤토리·금액 변화가 일치하며 요청/지급/소비/거절을 중복 집계하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x044a)
0x044b,ActionConsumeItem,클래스명 연결,True,004d3dc6,아이템·인벤토리·재능·빌드,7327,55,"{""14"": 7327}",10,,10,ActionConsumeItem 클래스 연결; C의 case1099에 대응,소모품 사용·조합 소비·기타 제거를 구별. 과거 판매 후보 라벨을 확정하지 않음,V06,"item/talent/slot/stack/recipe 참조와 생성자→apply, 금액 차감·지급·거절 사유 소비 경로를 추적한다.",대상 ActionConsumeItem: 부품 구매→조합→판매→소모품 사용→슬롯 이동을 각각 분리한다. 재능과 추천 빌드는 지원 모드에서 장착/해제/변경한다.,돈 부족·슬롯 가득·상점 밖·쿨다운 중 사용·잘못된 재능 모드의 거절을 대조한다.,아이템/슬롯/수량과 실제 인벤토리·금액 변화가 일치하며 요청/지급/소비/거절을 중복 집계하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x044b)
0x044c,ActionItemActivated,클래스명 연결,True,004d3e39,아이템·인벤토리·재능·빌드,17438,55,"{""22"": 17438}",21,,21,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,구매 요청·허용/거절·지급·조합 소비·사용·판매·슬롯 이동·재능 장착의 필드를 구별해야 함,V06,"item/talent/slot/stack/recipe 참조와 생성자→apply, 금액 차감·지급·거절 사유 소비 경로를 추적한다.",대상 ActionItemActivated: 부품 구매→조합→판매→소모품 사용→슬롯 이동을 각각 분리한다. 재능과 추천 빌드는 지원 모드에서 장착/해제/변경한다.,돈 부족·슬롯 가득·상점 밖·쿨다운 중 사용·잘못된 재능 모드의 거절을 대조한다.,아이템/슬롯/수량과 실제 인벤토리·금액 변화가 일치하며 요청/지급/소비/거절을 중복 집계하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x044c)
0x044d,ActionSellItem,클래스명 연결,True,004d3f89,아이템·인벤토리·재능·빌드,326,47,"{""14"": 326}",8,,8,ActionSellItem 클래스 연결,판매 가능 조건·수량·슬롯·환급액과 실패 요청을 별도 확인,V06,"item/talent/slot/stack/recipe 참조와 생성자→apply, 금액 차감·지급·거절 사유 소비 경로를 추적한다.",대상 ActionSellItem: 부품 구매→조합→판매→소모품 사용→슬롯 이동을 각각 분리한다. 재능과 추천 빌드는 지원 모드에서 장착/해제/변경한다.,돈 부족·슬롯 가득·상점 밖·쿨다운 중 사용·잘못된 재능 모드의 거절을 대조한다.,아이템/슬롯/수량과 실제 인벤토리·금액 변화가 일치하며 요청/지급/소비/거절을 중복 집계하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x044d)
0x044e,ActionPing,클래스명 연결,True,004d462d,화면·음향·알림·소셜,0,0,{},22,,22,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,"로컬 연출과 서버 사건, 개인/팀/전체 수신 범위, 표시 ID와 전투 영향은 별도임",V09,"localization/audio/pfx/UI 소비 경로와 수신 범위, 참조 ID·위치·지속시간, 로컬 요청 여부를 확인한다.",대상 ActionPing: 비공개/연습 환경에서 해당 알림·핑·음성·효과·표시를 하나씩 발생시키고 지원되는 관점별 화면/음향을 비교한다.,"로컬 표시/음량 설정 변경, 수신 범위 밖, 유사하지만 다른 알림을 대조한다.",ID·대상·범위·표시가 일치하고 로컬 연출을 피해·처치·아이템 획득으로 오인하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x044e)
0x044f,ActionHUDQuickMessage,클래스명 연결,True,004d472a,화면·음향·알림·소셜,1896,54,"{""22"": 1896}",17,,17,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,"로컬 연출과 서버 사건, 개인/팀/전체 수신 범위, 표시 ID와 전투 영향은 별도임",V09,"localization/audio/pfx/UI 소비 경로와 수신 범위, 참조 ID·위치·지속시간, 로컬 요청 여부를 확인한다.",대상 ActionHUDQuickMessage: 비공개/연습 환경에서 해당 알림·핑·음성·효과·표시를 하나씩 발생시키고 지원되는 관점별 화면/음향을 비교한다.,"로컬 표시/음량 설정 변경, 수신 범위 밖, 유사하지만 다른 알림을 대조한다.",ID·대상·범위·표시가 일치하고 로컬 연출을 피해·처치·아이템 획득으로 오인하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x044f)
0x0451,미명명 후보,처리 분기만 확인,True,004d3fd4,미분류·기록/빌드 차이,0,0,{},4,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0451)
0x0452,method_onPacket_LevelControllerOnEnterPostGame,콜백명 연결,True,004d4037,경기·시계·튜토리얼·통계,50,50,"{""6"": 50}",1,,,"LevelControllerOnEnterPostGame 콜백 이름; 분기는1B를 복사, 나머지5B 미해석",모든 callback 실행·서버 점수 중단을 증명하지 않음. 같은 시각 뒤의 정상 점수14건을 버리지 않음,V08,상태 getter/setter·queue·reason 분기와 이름이 있는 소비 경로를 추적한다. 같은 시각 후속 연산과 지원되지 않는 시계를 보존한다.,대상 method_onPacket_LevelControllerOnEnterPostGame: 시작·준비·관전자 전환·튜토리얼 상태를 분리하고 정상 비항복 종료와 항복 종료를 각각 기록한다. 종료 직전 전투와 최종 화면도 함께 확보한다.,"종료 전 비슷한 시각의 대기, 무시/실패 reason, 지원되지 않는 모드와 시계 정지·재개를 대조한다.",해당 상태와 표시가 일치하고 동시각 후속 점수를 보존한다. 결과 화면으로 최종 수치를 확인하기 전 완료/보정 기준으로 승격하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0452)
0x0453,미명명 후보,처리 분기만 확인,True,004d40ba,미분류·기록/빌드 차이,0,0,{},32,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0453)
0x0454,미명명 후보,처리 분기만 확인,True,004d40df,미분류·기록/빌드 차이,0,0,{},68,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0454)
0x0455,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,0,0,{},,,1,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0455)
0x0456,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,0,0,{},,,1,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0456)
0x0458,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,20,14,"{""6"": 20}",,,1,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0458)
0x0459,미명명 후보,처리 분기만 확인,True,004d4127,미분류·기록/빌드 차이,0,0,{},2584,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0459)
0x045a,미명명 후보,처리 분기만 확인,True,004d41cd,미분류·기록/빌드 차이,0,0,{},2584,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x045a)
0x045b,미명명 후보,처리 분기만 확인,True,004d4272,미분류·기록/빌드 차이,0,0,{},2134,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x045b)
0x045c,미명명 후보,처리 분기만 확인,True,004d4443,미분류·기록/빌드 차이,771,51,"{""102"": 771}",96,,,분기 복사 크기·byte order helper·생성자 저장 위치를 근거에 보존; 필드 이름은 미확정,처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x045c)
0x045d,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,0,0,{},,,4,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x045d)
0x045e,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,0,0,{},,,8,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x045e)
0x045f,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,0,0,{},,,4,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x045f)
0x0461,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,0,0,{},,,1,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0461)
0x0462,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,0,0,{},,,1,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0462)
0x0463,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,0,0,{},,,1,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0463)
0x0464,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,0,0,{},,,4,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0464)
0x0465,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,0,0,{},,,1,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0465)
0x0466,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,0,0,{},,,4,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0466)
0x0467,미명명 패킷 후보,패킷 직렬화 경로 확인,False,,미분류·기록/빌드 차이,0,0,{},,,2,"고정 header의 u16 길이/opcode 상수와 payload 복사 크기, 공통 전달 함수 호출 확인; payload 의미와 기록 방향은 미확정",처리 분기 또는 native 이름만으로 목적·필드·통신 방향·사용 조건을 확정할 수 없음,V00,"모든 직접 호출과 serializer 역참조, RTTI/apply, 문자열·호출자를 조사한다. 관측 길이별로 비교하고 수신기 기본 경로인 경우 다른 방향/빌드를 먼저 확인한다.",대상 미명명 패킷 후보: 소비 경로로 행동 후보를 좁힌 다음 후보 행동을 하나씩 독립 기록하고 가능하면 실제 송수신 경로와 함께 대조한다.,"무행동, 비슷한 다른 행동, 다른 모드/상태/빌드를 대조한다.",특정 행동과 필드 해석을 지지하는 사례와 반증 대조를 함께 확보하기 전에는 unknown을 유지한다. 미관측을 미사용/예약 코드로 단정하지 않는다.,vg-binary-event-candidates-2026-09-09.json (candidates opcode=0x0467)
